timestamp,Infrared to Red Signal Ratio
08/09/25 05:22:30,0
08/09/25 05:23:30,0
08/09/25 05:24:30,0
08/09/25 05:25:30,0
08/09/25 05:26:30,0
08/09/25 05:27:30,0
08/09/25 05:28:30,0
08/09/25 05:29:30,0
08/09/25 05:30:30,0
08/09/25 05:31:30,0
08/09/25 05:32:30,0
08/09/25 05:33:30,0
08/09/25 05:34:30,0
08/09/25 05:35:30,0
08/09/25 05:36:30,0
08/09/25 05:37:30,0
08/09/25 05:38:30,0
08/09/25 05:39:30,0
08/09/25 05:40:30,0
08/09/25 05:41:30,0
08/09/25 05:42:30,0
08/09/25 05:43:30,0
08/09/25 05:44:30,0
08/09/25 05:45:30,0
08/09/25 05:46:30,0
08/09/25 05:47:30,0
08/09/25 05:48:30,0
08/09/25 05:49:30,0
08/09/25 05:50:30,0
08/09/25 05:51:30,0
08/09/25 05:52:30,0
08/09/25 05:53:30,0
08/09/25 05:54:30,0
08/09/25 05:55:30,0
08/09/25 05:56:30,0
08/09/25 05:57:30,0
08/09/25 05:58:30,0
08/09/25 05:59:30,0
08/09/25 06:00:30,0
08/09/25 06:01:30,0
08/09/25 06:02:30,0
08/09/25 06:03:30,0
08/09/25 06:04:30,0
08/09/25 06:05:30,0
08/09/25 06:06:30,0
08/09/25 06:07:30,0
08/09/25 06:08:30,0
08/09/25 06:09:30,0
08/09/25 06:10:30,0
08/09/25 06:11:30,0
08/09/25 06:12:30,0
08/09/25 06:13:30,0
08/09/25 06:14:30,0
08/09/25 06:15:30,0
08/09/25 06:16:30,0
08/09/25 06:17:30,0
08/09/25 06:18:30,0
08/09/25 06:19:30,0
08/09/25 06:20:30,0
08/09/25 06:21:30,0
08/09/25 06:22:30,0
08/09/25 06:23:30,0
08/09/25 06:24:30,0
08/09/25 06:25:30,0
08/09/25 06:26:30,0
08/09/25 06:27:30,0
08/09/25 06:28:30,0
08/09/25 06:29:30,0
08/09/25 06:30:30,0
08/09/25 06:31:30,0
08/09/25 08:33:28,0
08/09/25 08:34:28,0
08/09/25 08:35:28,0
08/09/25 08:36:28,0
08/09/25 11:40:52,0
08/09/25 11:41:52,0
08/09/25 11:42:52,0
08/09/25 11:43:52,0
08/09/25 11:44:52,0
08/09/25 11:58:42,0
08/09/25 15:59:34,0
08/09/25 16:00:34,0
08/09/25 16:01:34,0
08/09/25 16:02:34,0
08/09/25 19:33:45,0
08/09/25 19:34:45,0
